"domainID","siteID","horizontalPosition","date","mean.parws","median.parws"
"D19","CARI","102",2017-09-14,436.40878477306,439.62
"D19","CARI","102",2017-09-15,239.928145833333,16.555
"D19","CARI","102",2017-09-16,248.536770833333,33.85
"D19","CARI","102",2017-09-17,222.861194444444,31.855
"D19","CARI","102",2017-09-18,119.641506944444,11.62
"D19","CARI","102",2017-09-19,85.4325347222222,5.145
"D19","CARI","102",2017-09-20,110.935027777778,10.055
"D19","CARI","102",2017-09-21,141.172777777778,16.605
"D19","CARI","102",2017-09-22,81.4143194444444,4.775
"D19","CARI","102",2017-09-23,151.987555555556,5.79
"D19","CARI","102",2017-09-24,151.319201388889,11.97
"D19","CARI","102",2017-09-25,72.6037361111111,3.425
"D19","CARI","102",2017-09-26,173.353298611111,2.55
"D19","CARI","102",2017-09-27,149.377979166667,4.175
"D19","CARI","102",2017-09-28,52.9419513888889,2.06
"D19","CARI","102",2017-09-29,68.0147569444444,1.395
"D19","CARI","102",2017-09-30,75.6584712482468,1.98
"D19","CARI","102",2017-10-01,148.387444444444,0.87
"D19","CARI","102",2017-10-02,75.7523125,0.56
"D19","CARI","102",2017-10-03,86.195125,0.665
"D19","CARI","102",2017-10-04,57.2355694444444,0.27
"D19","CARI","102",2017-10-05,69.5445486111111,0.26
"D19","CARI","102",2017-10-06,81.7696597222222,0.15
"D19","CARI","102",2017-10-07,55.0986111111111,0.045
"D19","CARI","102",2017-10-08,47.303375,0.05
"D19","CARI","102",2017-10-09,60.056,0.02
"D19","CARI","102",2017-10-10,21.6204930555556,0
"D19","CARI","102",2017-10-11,71.2976111111111,0.01
"D19","CARI","102",2017-10-12,109.675152777778,0.03
"D19","CARI","102",2017-10-13,43.047375,0
"D19","CARI","102",2017-10-14,58.3797361111111,0.01
"D19","CARI","102",2017-10-15,85.6866736111111,0.01
"D19","CARI","102",2017-10-16,43.5401111111111,0.03
"D19","CARI","102",2017-10-17,16.2453819444444,0
"D19","CARI","102",2017-10-18,16.1366111111111,0
"D19","CARI","102",2017-10-19,20.4725625,0.01
"D19","CARI","102",2017-10-20,5.81637959866221,0.01
"D19","CARI","102",2018-05-17,NA,NA
"D19","CARI","102",2018-05-18,NA,NA
"D19","CARI","102",2018-05-19,NA,NA
"D19","CARI","102",2018-05-20,NA,NA
"D19","CARI","102",2018-05-21,NA,NA
"D19","CARI","102",2018-05-22,NA,NA
"D19","CARI","102",2018-05-23,NA,NA
"D19","CARI","102",2018-05-24,NA,NA
"D19","CARI","102",2018-05-25,NA,NA
"D19","CARI","102",2018-05-26,NA,NA
"D19","CARI","102",2018-05-27,NA,NA
"D19","CARI","102",2018-05-28,NA,NA
"D19","CARI","102",2018-05-29,NA,NA
"D19","CARI","102",2018-05-30,NA,NA
"D19","CARI","102",2018-05-31,NA,NA
"D19","CARI","102",2018-06-01,NA,NA
"D19","CARI","102",2018-06-02,NA,NA
"D19","CARI","102",2018-06-03,NA,NA
"D19","CARI","102",2018-06-04,NA,NA
"D19","CARI","102",2018-06-05,NA,NA
"D19","CARI","102",2018-06-06,NA,NA
"D19","CARI","102",2018-06-07,1294.18607940447,1306.75
"D19","CARI","102",2018-06-08,500.901430555556,431.85
"D19","CARI","102",2018-06-09,458.407222222222,336.075
"D19","CARI","102",2018-06-10,255.049111111111,162.4
"D19","CARI","102",2018-06-11,240.269222222222,96.485
"D19","CARI","102",2018-06-12,293.586256944444,183.685
"D19","CARI","102",2018-06-13,360.829381944444,196.05
"D19","CARI","102",2018-06-14,374.744902777778,309.255
"D19","CARI","102",2018-06-15,456.618319444444,209.985
"D19","CARI","102",2018-06-16,274.155541666667,124.895
"D19","CARI","102",2018-06-17,383.446923611111,241.45
"D19","CARI","102",2018-06-18,233.860555555556,210.015
"D19","CARI","102",2018-06-19,386.431423611111,183.03
"D19","CARI","102",2018-06-20,617.342534722222,528.99
"D19","CARI","102",2018-06-21,360.195816072908,238.16
"D19","CARI","102",2018-06-22,223.790708333333,114.56
"D19","CARI","102",2018-06-23,529.854451388889,312.245
"D19","CARI","102",2018-06-24,556.337333333333,400.335
"D19","CARI","102",2018-06-25,610.7926875,555.53
"D19","CARI","102",2018-06-26,559.919125,450.975
"D19","CARI","102",2018-06-27,475.880833333333,314.325
"D19","CARI","102",2018-06-28,373.868923611111,280.575
"D19","CARI","102",2018-06-29,367.335397951143,208.19
"D19","CARI","102",2018-06-30,418.5320625,258.895
"D19","CARI","102",2018-07-01,379.932701388889,240.285
"D19","CARI","102",2018-07-02,437.812319444444,191.51
"D19","CARI","102",2018-07-03,591.872402777778,471.19
"D19","CARI","102",2018-07-04,638.495409722222,509.26
"D19","CARI","102",2018-07-05,346.968022328549,170.015
"D19","CARI","102",2018-07-06,419.252541666667,395.095
"D19","CARI","102",2018-07-07,454.981930555556,318.05
"D19","CARI","102",2018-07-08,305.472083333333,183.59
"D19","CARI","102",2018-07-09,309.451638888889,157.255
"D19","CARI","102",2018-07-10,295.449042471042,187.95
"D19","CARI","102",2018-07-11,232.775180555556,126.525
"D19","CARI","102",2018-07-12,110.829752421959,45.67
"D19","CARI","102",2018-07-13,NA,NA
"D19","CARI","102",2018-07-14,NA,NA
"D19","CARI","102",2018-07-15,NA,NA
"D19","CARI","102",2018-07-16,NA,NA
"D19","CARI","102",2018-07-17,NA,NA
"D19","CARI","102",2018-07-18,NA,NA
"D19","CARI","102",2018-07-19,NA,NA
"D19","CARI","102",2018-07-20,1347.75440677966,1409.28
"D19","CARI","102",2018-07-21,548.200381944444,407.94
"D19","CARI","102",2018-07-22,1007.89081632653,1052.755
"D19","CARI","102",2018-07-23,NA,NA
"D19","CARI","102",2018-07-24,NA,NA
"D19","CARI","102",2018-07-25,NA,NA
"D19","CARI","102",2018-07-26,782.313619047619,662.66
"D19","CARI","102",2018-07-27,348.831861111111,202.35
"D19","CARI","102",2018-07-28,403.805493055556,171.855
"D19","CARI","102",2018-07-29,534.599048611111,401.76
"D19","CARI","102",2018-07-30,520.695861111111,318.19
"D19","CARI","102",2018-07-31,468.172104166667,307.14
"D19","CARI","102",2018-08-01,291.318305555556,144.3
"D19","CARI","102",2018-08-02,221.728099173554,98.64
"D19","CARI","102",2018-08-03,258.68425,173.54
"D19","CARI","102",2018-08-04,209.595763888889,130.355
"D19","CARI","102",2018-08-05,149.333152777778,72.88
"D19","CARI","102",2018-08-06,132.856923611111,86.105
"D19","CARI","102",2018-08-07,263.720194444444,153.92
"D19","CARI","102",2018-08-08,254.585680555556,137.465
"D19","CARI","102",2018-08-09,390.495527777778,295.805
"D19","CARI","102",2018-08-10,337.314423611111,180.86
"D19","CARI","102",2018-08-11,418.116145833333,299.275
"D19","CARI","102",2018-08-12,226.680479166667,173.16
"D19","CARI","102",2018-08-13,258.748791666667,171.98
"D19","CARI","102",2018-08-14,164.660631944444,36.945
"D19","CARI","102",2018-08-15,163.549020833333,112.25
"D19","CARI","102",2018-08-16,188.529951388889,151.02
"D19","CARI","102",2018-08-17,82.4499656946827,23.09
"D19","CARI","102",2018-08-18,218.979243055556,75.9
"D19","CARI","102",2018-08-19,336.439881944444,229.95
"D19","CARI","102",2018-08-20,270.797298611111,147.03
"D19","CARI","102",2018-08-21,124.068854166667,107.31
"D19","CARI","102",2018-08-22,327.383236111111,95.845
"D19","CARI","102",2018-08-23,238.031333333333,76.235
"D19","CARI","102",2018-08-24,144.419993055556,82.6
"D19","CARI","102",2018-08-25,204.262819444444,88.54
"D19","CARI","102",2018-08-26,188.796381944444,128.835
"D19","CARI","102",2018-08-27,144.395673611111,70.455
"D19","CARI","102",2018-08-28,187.673506944444,52.87
"D19","CARI","102",2018-08-29,184.449326388889,94.695
"D19","CARI","102",2018-08-30,109.285784392599,14.45
"D19","CARI","102",2018-08-31,224.901326388889,70.89
"D19","CARI","102",2018-09-01,135.740305555556,65.255
"D19","CARI","102",2018-09-02,125.804909722222,20.57
"D19","CARI","102",2018-09-03,114.074472222222,47.69
"D19","CARI","102",2018-09-04,88.8075833333333,30.88
"D19","CARI","102",2018-09-05,133.247694444444,23.22
"D19","CARI","102",2018-09-06,117.390958333333,20.625
"D19","CARI","102",2018-09-07,279.657340277778,54.38
"D19","CARI","102",2018-09-08,325.981381944444,58.66
"D19","CARI","102",2018-09-09,204.241986111111,75.52
"D19","CARI","102",2018-09-10,263.497118055556,58.2
"D19","CARI","102",2018-09-11,245.142527777778,54.025
"D19","CARI","102",2018-09-12,129.847386759582,19.33
"D19","CARI","102",2018-09-13,163.285949566588,5.76
"D19","CARI","102",2018-09-14,280.608965277778,42.165
"D19","CARI","102",2018-09-15,157.153166666667,38.37
"D19","CARI","102",2018-09-16,103.499319444444,19.96
"D19","CARI","102",2018-09-17,199.684791666667,24
"D19","CARI","102",2018-09-18,163.003041666667,32.25
"D19","CARI","102",2018-09-19,105.896270833333,7.79
"D19","CARI","102",2018-09-20,113.5466875,13.08
"D19","CARI","102",2018-09-21,128.445708333333,8.215
"D19","CARI","102",2018-09-22,77.4329444444444,6.29
"D19","CARI","102",2018-09-23,65.2145972222222,4.9
"D19","CARI","102",2018-09-24,75.2522083333333,6.195
"D19","CARI","102",2018-09-25,76.4858472222222,2.68
"D19","CARI","102",2018-09-26,90.4835,3.11
"D19","CARI","102",2018-09-27,193.261763888889,6.055
"D19","CARI","102",2018-09-28,158.545401785714,0.48
"D19","CARI","102",2018-09-29,186.314888888889,4.285
"D19","CARI","102",2018-09-30,182.248222222222,3.015
"D19","CARI","102",2018-10-01,172.398034722222,2.585
"D19","CARI","102",2018-10-02,163.491597222222,1.39
"D19","CARI","102",2018-10-03,157.114972222222,1.05
"D19","CARI","102",2018-10-04,138.8426875,0.785
"D19","CARI","102",2018-10-05,140.373506944444,0.39
"D19","CARI","102",2018-10-06,92.5392291666667,0.195
"D19","CARI","102",2018-10-07,135.386881944444,0.21
"D19","CARI","102",2018-10-08,122.388506944444,0.115
"D19","CARI","102",2018-10-09,111.478319444444,0.115
"D19","CARI","102",2018-10-10,37.2292361111111,0.07
"D19","CARI","102",2018-10-11,35.6917222222222,0.03
"D19","CARI","102",2018-10-12,20.7443689320388,0.01
"D19","CARI","102",2019-05-07,395.263559322034,194.42
"D19","CARI","102",2019-05-08,182.918166666667,160.125
"D19","CARI","102",2019-05-09,324.003847222222,190.645
"D19","CARI","102",2019-05-10,323.097791666667,239.275
"D19","CARI","102",2019-05-11,341.375958333333,204.82
"D19","CARI","102",2019-05-12,447.609680555556,295.555
"D19","CARI","102",2019-05-13,424.148111111111,324.805
"D19","CARI","102",2019-05-14,389.146347222222,247.19
"D19","CARI","102",2019-05-15,467.7619375,282.45
"D19","CARI","102",2019-05-16,566.197194444444,357.275
"D19","CARI","102",2019-05-17,432.821958333333,239.225
"D19","CARI","102",2019-05-18,431.678222222222,278.785
"D19","CARI","102",2019-05-19,626.435322245322,372.865
"D19","CARI","102",2019-05-20,513.415465277778,277.41
"D19","CARI","102",2019-05-21,503.323923611111,381.755
"D19","CARI","102",2019-05-22,434.882868055556,298.545
"D19","CARI","102",2019-05-23,453.045729166667,265.37
"D19","CARI","102",2019-05-24,206.790506944444,99.765
"D19","CARI","102",2019-05-25,498.578902777778,270.955
"D19","CARI","102",2019-05-26,517.053076388889,371.555
"D19","CARI","102",2019-05-27,461.111013888889,254.18
"D19","CARI","102",2019-05-28,414.159972222222,212.24
"D19","CARI","102",2019-05-29,561.739034722222,409.995
"D19","CARI","102",2019-05-30,525.767763888889,309.285
"D19","CARI","102",2019-05-31,336.167472222222,177.99
"D19","CARI","102",2019-06-01,259.427069444444,251.515
"D19","CARI","102",2019-06-02,352.846513888889,184.77
"D19","CARI","102",2019-06-03,537.488631944444,203.475
"D19","CARI","102",2019-06-04,611.951666666667,502.505
"D19","CARI","102",2019-06-05,441.820506944444,266.24
"D19","CARI","102",2019-06-06,496.47075,382.795
"D19","CARI","102",2019-06-07,372.698680555556,270.08
"D19","CARI","102",2019-06-08,429.012951388889,240.335
"D19","CARI","102",2019-06-09,586.948708333333,396.135
"D19","CARI","102",2019-06-10,519.088597222222,359.82
"D19","CARI","102",2019-06-11,496.976027777778,333.7
"D19","CARI","102",2019-06-12,584.959958333333,462.6
"D19","CARI","102",2019-06-13,530.176659722222,290.79
"D19","CARI","102",2019-06-14,448.629153225806,251.605
"D19","CARI","102",2019-06-15,464.235192582026,254.805
"D19","CARI","102",2019-06-16,606.941722222222,387.685
"D19","CARI","102",2019-06-17,600.299659722222,457.55
"D19","CARI","102",2019-06-18,428.916527777778,268.89
"D19","CARI","102",2019-06-19,493.899472222222,343.49
"D19","CARI","102",2019-06-20,624.755881944444,563.28
"D19","CARI","102",2019-06-21,621.49175,478.515
"D19","CARI","102",2019-06-22,447.586965277778,202.63
"D19","CARI","102",2019-06-23,144.006069444444,82.625
"D19","CARI","102",2019-06-24,412.174277777778,175.38
"D19","CARI","102",2019-06-25,522.758506944444,345.33
"D19","CARI","102",2019-06-26,589.040027777778,493.36
"D19","CARI","102",2019-06-27,376.249829302987,278.8
"D19","CARI","102",2019-06-28,475.972104166667,252.96
"D19","CARI","102",2019-06-29,487.088597222222,386.49
"D19","CARI","102",2019-06-30,333.219416666667,138.285
"D19","CARI","102",2019-07-01,301.176993055556,110.22
"D19","CARI","102",2019-07-02,568.992222222222,463.605
"D19","CARI","102",2019-07-03,320.702652777778,297.42
"D19","CARI","102",2019-07-04,261.932125,192.775
"D19","CARI","102",2019-07-05,536.825277777778,404.335
"D19","CARI","102",2019-07-06,609.418847222222,575.335
"D19","CARI","102",2019-07-07,304.03125,188.825
"D19","CARI","102",2019-07-08,315.974152777778,259.165
"D19","CARI","102",2019-07-09,467.961229166667,366.51
"D19","CARI","102",2019-07-10,350.359826388889,259.215
"D19","CARI","102",2019-07-11,329.048458333333,267.37
"D19","CARI","102",2019-07-12,116.802249408051,40.24
"D19","CARI","102",2019-07-13,257.41225,113.93
"D19","CARI","102",2019-07-14,439.434131944444,344.595
"D19","CARI","102",2019-07-15,528.8035625,334.21
"D19","CARI","102",2019-07-16,458.639034722222,395.15
"D19","CARI","102",2019-07-17,465.415034722222,358.625
"D19","CARI","102",2019-07-18,327.495395833333,176.43
"D19","CARI","102",2019-07-19,388.615951388889,311.055
"D19","CARI","102",2019-07-20,246.405888888889,144.915
"D19","CARI","102",2019-07-21,369.036479166667,146.59
"D19","CARI","102",2019-07-22,554.250173611111,438.915
"D19","CARI","102",2019-07-23,499.178618055556,393.86
"D19","CARI","102",2019-07-24,416.844493055556,242.025
"D19","CARI","102",2019-07-25,288.086104734577,190.67
"D19","CARI","102",2019-07-26,150.203840277778,60.08
"D19","CARI","102",2019-07-27,297.330104166667,97.995
"D19","CARI","102",2019-07-28,201.032048611111,117.485
"D19","CARI","102",2019-07-29,174.667150916784,157.53
"D19","CARI","102",2019-07-30,354.043604166667,162.465
"D19","CARI","102",2019-07-31,467.468840277778,297.425
"D19","CARI","102",2019-08-01,304.867159722222,77.175
"D19","CARI","102",2019-08-02,185.055791666667,127.09
"D19","CARI","102",2019-08-03,87.2151805555556,52.89
"D19","CARI","102",2019-08-04,327.264013888889,184.09
"D19","CARI","102",2019-08-05,252.586638888889,165.615
"D19","CARI","102",2019-08-06,261.109020833333,103.405
"D19","CARI","102",2019-08-07,273.704305555556,144.7
"D19","CARI","102",2019-08-08,333.993642857143,157.585
"D19","CARI","102",2019-08-09,326.685196353436,88.77
"D19","CARI","102",2019-08-10,275.321729166667,193.9
"D19","CARI","102",2019-08-11,396.946895833333,169.31
"D19","CARI","102",2019-08-12,440.256069444444,254.555
"D19","CARI","102",2019-08-13,182.335888888889,131.38
"D19","CARI","102",2019-08-14,166.815083333333,120.015
"D19","CARI","102",2019-08-15,136.248930555556,61.405
"D19","CARI","102",2019-08-16,174.667048611111,54.63
"D19","CARI","102",2019-08-17,403.608013888889,140.815
"D19","CARI","102",2019-08-18,399.480819444444,210.125
"D19","CARI","102",2019-08-19,342.672847222222,120.09
"D19","CARI","102",2019-08-20,348.765201388889,157.38
"D19","CARI","102",2019-08-21,373.387458333333,94.735
"D19","CARI","102",2019-08-22,347.95838012959,145.36
"D19","CARI","102",2019-08-23,267.407208333333,136.975
"D19","CARI","102",2019-08-24,367.878041666667,114.97
"D19","CARI","102",2019-08-25,324.862694444444,151.635
"D19","CARI","102",2019-08-26,313.615381944444,145.315
"D19","CARI","102",2019-08-27,150.762597222222,85.9
"D19","CARI","102",2019-08-28,127.324472222222,58.945
"D19","CARI","102",2019-08-29,213.073368055556,82.88
"D19","CARI","102",2019-08-30,349.990416666667,135.77
"D19","CARI","102",2019-08-31,314.0621875,138.86
"D19","CARI","102",2019-09-01,249.298,127.08
"D19","CARI","102",2019-09-02,214.811236111111,90.68
"D19","CARI","102",2019-09-03,212.25125,68.34
"D19","CARI","102",2019-09-04,260.822451388889,104.275
"D19","CARI","102",2019-09-05,299.078361111111,88.98
"D19","CARI","102",2019-09-06,217.655848,20.395
"D19","CARI","102",2019-09-07,250.701409722222,64.18
"D19","CARI","102",2019-09-08,284.902854166667,53.18
"D19","CARI","102",2019-09-09,294.085638888889,82.56
"D19","CARI","102",2019-09-10,241.611861111111,43.98
"D19","CARI","102",2019-09-11,182.806375,37.35
"D19","CARI","102",2019-09-12,190.938350803634,63.98
"D19","CARI","102",2019-09-13,199.695763888889,43.725
"D19","CARI","102",2019-09-14,234.747826388889,35.715
"D19","CARI","102",2019-09-15,236.435833333333,42.95
"D19","CARI","102",2019-09-16,193.929729166667,21.88
"D19","CARI","102",2019-09-17,166.285548611111,21.835
"D19","CARI","102",2019-09-18,148.2493125,12.94
"D19","CARI","102",2019-09-19,105.616798611111,10.975
"D19","CARI","102",2019-09-20,95.7872291666667,9.88
"D19","CARI","102",2019-09-21,92.3324236111111,3.515
"D19","CARI","102",2019-09-22,202.007916666667,7.725
"D19","CARI","102",2019-09-23,217.811597222222,12.015
"D19","CARI","102",2019-09-24,163.989895833333,9.52
"D19","CARI","102",2019-09-25,187.277472222222,3.54
"D19","CARI","102",2019-09-26,128.144583333333,3.08
"D19","CARI","102",2019-09-27,171.204243055556,4.515
"D19","CARI","102",2019-09-28,146.157972222222,2.205
"D19","CARI","102",2019-09-29,89.9684166666667,1.31
"D19","CARI","102",2019-09-30,97.9445,0.295
"D19","CARI","102",2019-10-01,111.304680555556,0.525
"D19","CARI","102",2019-10-02,53.9863357664234,-0.325
"D19","CARI","102",2019-10-03,43.8569027777778,-0.055
"D19","CARI","102",2019-10-04,33.9464166666667,-0.185
"D19","CARI","102",2019-10-05,23.5270625,-0.245
"D19","CARI","102",2019-10-06,26.4176875,-0.29
"D19","CARI","102",2019-10-07,67.8531805555556,-0.27
"D19","CARI","102",2019-10-08,20.026875,-0.28
"D19","CARI","102",2019-10-09,31.4432152777778,-0.32
"D19","CARI","102",2019-10-10,51.0993888888889,-0.28
"D19","CARI","102",2019-10-11,65.4304236111111,-0.32
"D19","CARI","102",2019-10-12,85.0640694444444,-0.32
"D19","CARI","102",2019-10-13,58.4497222222222,-0.31
"D19","CARI","102",2019-10-14,84.8026875,-0.36
"D19","CARI","102",2019-10-15,90.2216111111111,-0.35
"D19","CARI","102",2019-10-16,101.913152777778,-0.38
"D19","CARI","102",2019-10-17,78.3374236111111,-0.37
"D19","CARI","102",2019-10-18,12.8765041398344,-0.43
