"date","turb","siteID"
2019-09-30,0.78,"HOPB"
2019-09-30,0.77,"HOPB"
2019-09-30,2.33,"HOPB"
2019-09-30,0.77,"HOPB"
2019-09-30,0.77,"HOPB"
2019-09-30,0.81,"HOPB"
2019-09-30,0.89,"HOPB"
2019-09-30,2.33,"HOPB"
2019-09-30,0.75,"HOPB"
2019-09-30,0.76,"HOPB"
2019-09-30,0.75,"HOPB"
2019-09-30,0.74,"HOPB"
2019-09-30,2.3,"HOPB"
2019-09-30,0.77,"HOPB"
2019-09-30,0.77,"HOPB"
2019-09-30,0.76,"HOPB"
2019-09-30,0.75,"HOPB"
2019-09-30,2.31,"HOPB"
2019-09-30,0.76,"HOPB"
2019-09-30,0.74,"HOPB"
2019-09-30,0.75,"HOPB"
2019-09-30,0.75,"HOPB"
2019-09-30,2.38,"HOPB"
2019-09-30,0.79,"HOPB"
2019-09-30,0.79,"HOPB"
2019-09-30,0.75,"HOPB"
2019-09-30,0.74,"HOPB"
2019-09-30,2.3,"HOPB"
2019-09-30,0.75,"HOPB"
2019-09-30,0.76,"HOPB"
2019-09-30,0.74,"HOPB"
2019-09-30,0.77,"HOPB"
2019-09-30,2.29,"HOPB"
2019-09-30,0.76,"HOPB"
2019-09-30,0.76,"HOPB"
2019-09-30,0.78,"HOPB"
2019-09-30,0.78,"HOPB"
2019-09-30,2.28,"HOPB"
2019-09-30,0.76,"HOPB"
2019-09-30,0.76,"HOPB"
2019-09-30,0.78,"HOPB"
2019-09-30,0.76,"HOPB"
2019-09-30,2.27,"HOPB"
2019-09-30,0.75,"HOPB"
2019-09-16,0.7,"HOPB"
2019-09-16,0.67,"HOPB"
2019-09-16,0.66,"HOPB"
2019-09-16,0.71,"HOPB"
2019-09-16,1.94,"HOPB"
2019-09-16,0.68,"HOPB"
2019-09-16,0.65,"HOPB"
2019-09-16,0.7,"HOPB"
2019-09-16,0.67,"HOPB"
2019-09-16,1.93,"HOPB"
2019-09-16,0.64,"HOPB"
2019-09-16,0.68,"HOPB"
2019-09-16,0.68,"HOPB"
2019-09-16,0.69,"HOPB"
2019-09-16,2.05,"HOPB"
2019-09-16,0.72,"HOPB"
2019-09-16,0.7,"HOPB"
2019-09-16,0.69,"HOPB"
2019-09-16,0.73,"HOPB"
2019-09-16,2.03,"HOPB"
2019-09-16,0.67,"HOPB"
2019-09-16,0.75,"HOPB"
2019-09-16,0.69,"HOPB"
2019-09-16,0.68,"HOPB"
2019-09-16,1.91,"HOPB"
2019-09-16,0.66,"HOPB"
2019-09-16,0.7,"HOPB"
2019-09-16,0.7,"HOPB"
2019-09-16,0.67,"HOPB"
2019-09-16,2,"HOPB"
2019-09-16,0.7,"HOPB"
2019-09-16,0.68,"HOPB"
2019-09-16,0.69,"HOPB"
2019-09-16,0.68,"HOPB"
2019-09-16,1.99,"HOPB"
2019-09-16,0.71,"HOPB"
2019-09-16,0.67,"HOPB"
2019-09-16,0.68,"HOPB"
2019-09-16,0.67,"HOPB"
2019-09-16,1.92,"HOPB"
2019-09-16,0.72,"HOPB"
2019-09-16,0.7,"HOPB"
2019-09-16,0.66,"HOPB"
2019-09-16,0.74,"HOPB"
2019-09-16,1.95,"HOPB"
2019-09-16,0.68,"HOPB"
2019-09-16,0.74,"HOPB"
2019-09-16,0.64,"HOPB"
2019-09-16,0.71,"HOPB"
2019-09-16,2.01,"HOPB"
2019-09-16,0.77,"HOPB"
2019-09-16,0.7,"HOPB"
2019-09-16,1.48,"HOPB"
2019-09-16,0.87,"HOPB"
2019-09-16,2.3,"HOPB"
2019-09-16,0.71,"HOPB"
2019-09-16,0.71,"HOPB"
2019-09-16,0.87,"HOPB"
2019-09-16,0.73,"HOPB"
2019-09-16,2.12,"HOPB"
2019-09-16,0.71,"HOPB"
2019-09-17,0.7,"HOPB"
2019-09-17,0.71,"HOPB"
2019-09-17,0.65,"HOPB"
2019-09-17,0.68,"HOPB"
2019-09-17,1.9,"HOPB"
2019-09-17,0.69,"HOPB"
2019-09-17,0.7,"HOPB"
2019-09-17,0.67,"HOPB"
2019-09-17,0.64,"HOPB"
2019-09-17,1.89,"HOPB"
2019-09-17,0.63,"HOPB"
2019-09-17,0.68,"HOPB"
2019-09-17,0.64,"HOPB"
2019-09-17,0.74,"HOPB"
2019-09-17,1.8,"HOPB"
2019-09-17,0.65,"HOPB"
2019-09-17,0.67,"HOPB"
2019-09-17,0.64,"HOPB"
2019-09-17,0.64,"HOPB"
2019-09-17,1.84,"HOPB"
2019-09-17,0.64,"HOPB"
2019-09-17,0.65,"HOPB"
2019-09-17,0.66,"HOPB"
2019-09-17,0.66,"HOPB"
2019-09-17,1.97,"HOPB"
2019-09-17,0.68,"HOPB"
2019-09-17,0.63,"HOPB"
2019-09-17,0.67,"HOPB"
2019-09-17,0.66,"HOPB"
2019-09-17,1.84,"HOPB"
2019-09-17,0.64,"HOPB"
2019-09-17,0.7,"HOPB"
2019-09-17,0.69,"HOPB"
2019-09-17,0.66,"HOPB"
2019-09-17,1.8,"HOPB"
2019-09-17,0.71,"HOPB"
2019-09-17,0.64,"HOPB"
2019-09-17,0.65,"HOPB"
2019-09-17,0.7,"HOPB"
2019-09-17,1.83,"HOPB"
2019-09-17,0.69,"HOPB"
2019-09-17,0.66,"HOPB"
2019-09-17,0.66,"HOPB"
2019-09-17,0.66,"HOPB"
2019-09-17,1.9,"HOPB"
2019-09-17,0.67,"HOPB"
2019-09-17,0.64,"HOPB"
2019-09-17,0.65,"HOPB"
2019-09-17,0.75,"HOPB"
2019-09-17,1.99,"HOPB"
2019-09-17,0.74,"HOPB"
2019-09-17,0.61,"HOPB"
2019-09-17,0.62,"HOPB"
2019-09-17,0.67,"HOPB"
2019-09-17,2,"HOPB"
2019-09-17,0.62,"HOPB"
2019-09-17,0.66,"HOPB"
2019-09-17,0.62,"HOPB"
2019-09-17,0.63,"HOPB"
2019-09-17,1.88,"HOPB"
2019-09-17,0.65,"HOPB"
2019-09-23,0.55,"HOPB"
2019-09-23,0.58,"HOPB"
2019-09-23,0.58,"HOPB"
2019-09-23,0.57,"HOPB"
2019-09-23,1.8,"HOPB"
2019-09-23,0.62,"HOPB"
2019-09-23,0.55,"HOPB"
2019-09-23,0.58,"HOPB"
2019-09-23,0.56,"HOPB"
2019-09-23,1.82,"HOPB"
2019-09-23,0.56,"HOPB"
2019-09-23,0.58,"HOPB"
2019-09-23,0.54,"HOPB"
2019-09-23,0.56,"HOPB"
2019-09-23,1.78,"HOPB"
2019-09-23,0.56,"HOPB"
2019-09-23,0.62,"HOPB"
2019-09-23,0.57,"HOPB"
2019-09-23,0.52,"HOPB"
2019-09-23,1.84,"HOPB"
2019-09-23,0.53,"HOPB"
2019-09-23,0.52,"HOPB"
2019-09-23,0.52,"HOPB"
2019-09-23,0.52,"HOPB"
2019-09-23,1.83,"HOPB"
2019-09-23,0.6,"HOPB"
2019-09-23,0.66,"HOPB"
2019-09-23,0.62,"HOPB"
2019-09-23,0.73,"HOPB"
2019-09-23,1.84,"HOPB"
2019-09-23,0.54,"HOPB"
2019-09-23,0.58,"HOPB"
2019-09-23,0.56,"HOPB"
2019-09-23,0.55,"HOPB"
2019-09-23,2.07,"HOPB"
2019-09-23,0.63,"HOPB"
2019-09-23,0.53,"HOPB"
2019-09-23,0.55,"HOPB"
2019-09-23,0.52,"HOPB"
2019-09-23,1.79,"HOPB"
2019-09-23,0.6,"HOPB"
2019-09-23,0.56,"HOPB"
2019-09-23,0.52,"HOPB"
2019-09-23,0.53,"HOPB"
2019-09-23,1.78,"HOPB"
2019-09-23,0.57,"HOPB"
2019-09-23,0.56,"HOPB"
2019-09-23,0.53,"HOPB"
2019-09-23,0.61,"HOPB"
2019-09-23,1.86,"HOPB"
2019-09-23,0.56,"HOPB"
2019-09-23,0.54,"HOPB"
2019-09-23,0.54,"HOPB"
2019-09-23,0.57,"HOPB"
2019-09-23,1.82,"HOPB"
2019-09-23,0.53,"HOPB"
2019-09-23,0.53,"HOPB"
2019-09-23,0.54,"HOPB"
2019-09-23,0.6,"HOPB"
2019-09-23,1.77,"HOPB"
2019-09-23,0.54,"HOPB"
2019-09-24,0.82,"HOPB"
2019-09-24,0.84,"HOPB"
2019-09-24,2.09,"HOPB"
2019-09-24,0.84,"HOPB"
2019-09-24,0.81,"HOPB"
2019-09-24,0.83,"HOPB"
2019-09-24,0.85,"HOPB"
2019-09-24,1.97,"HOPB"
2019-09-24,0.81,"HOPB"
2019-09-24,0.82,"HOPB"
2019-09-24,0.84,"HOPB"
2019-09-24,0.85,"HOPB"
2019-09-24,2.12,"HOPB"
2019-09-24,0.85,"HOPB"
2019-09-24,0.83,"HOPB"
2019-09-24,0.91,"HOPB"
2019-09-24,0.85,"HOPB"
2019-09-24,2.01,"HOPB"
2019-09-24,0.88,"HOPB"
2019-09-24,0.83,"HOPB"
2019-09-24,0.82,"HOPB"
2019-09-24,0.82,"HOPB"
2019-09-24,2.06,"HOPB"
2019-09-24,1.04,"HOPB"
2019-09-24,0.8,"HOPB"
2019-09-24,0.8,"HOPB"
2019-09-24,0.81,"HOPB"
2019-09-24,2.01,"HOPB"
2019-09-24,0.86,"HOPB"
2019-09-24,0.85,"HOPB"
2019-09-24,0.82,"HOPB"
2019-09-24,0.78,"HOPB"
2019-09-24,2,"HOPB"
2019-09-24,0.84,"HOPB"
2019-09-24,0.81,"HOPB"
2019-09-24,0.86,"HOPB"
2019-09-24,0.79,"HOPB"
2019-09-24,2.07,"HOPB"
2019-09-24,0.82,"HOPB"
2019-09-24,0.84,"HOPB"
2019-09-24,0.83,"HOPB"
2019-09-24,0.8,"HOPB"
2019-09-24,1.99,"HOPB"
2019-09-24,0.82,"HOPB"
2019-09-24,0.81,"HOPB"
2019-09-24,0.94,"HOPB"
2019-09-24,0.81,"HOPB"
2019-09-24,2.05,"HOPB"
2019-09-24,0.82,"HOPB"
2019-09-24,0.79,"HOPB"
2019-09-24,0.79,"HOPB"
2019-09-24,0.84,"HOPB"
2019-09-24,2.05,"HOPB"
2019-09-24,0.8,"HOPB"
2019-09-24,0.8,"HOPB"
2019-09-24,0.8,"HOPB"
2019-09-24,0.83,"HOPB"
2019-09-24,2.09,"HOPB"
2019-09-24,0.84,"HOPB"
2019-09-24,0.81,"HOPB"
2019-09-24,0.8,"HOPB"
2019-09-30,0.66,"HOPB"
2019-09-30,0.65,"HOPB"
2019-09-30,1.71,"HOPB"
2019-09-30,0.67,"HOPB"
2019-09-30,0.66,"HOPB"
2019-09-30,0.64,"HOPB"
2019-09-30,0.66,"HOPB"
2019-09-30,1.72,"HOPB"
2019-09-30,0.66,"HOPB"
2019-09-30,0.66,"HOPB"
2019-09-30,0.66,"HOPB"
2019-09-30,0.66,"HOPB"
2019-09-30,1.76,"HOPB"
2019-09-30,0.64,"HOPB"
2019-09-30,0.62,"HOPB"
2019-09-30,0.66,"HOPB"
2019-09-30,0.65,"HOPB"
2019-09-30,1.79,"HOPB"
2019-09-30,0.64,"HOPB"
2019-09-30,0.65,"HOPB"
2019-09-30,0.65,"HOPB"
2019-09-30,0.67,"HOPB"
2019-09-30,1.81,"HOPB"
2019-09-30,0.65,"HOPB"
2019-09-30,0.64,"HOPB"
2019-09-30,0.64,"HOPB"
2019-09-30,0.67,"HOPB"
2019-09-30,1.68,"HOPB"
2019-09-30,0.99,"HOPB"
2019-09-30,0.65,"HOPB"
2019-09-30,0.64,"HOPB"
2019-09-30,0.64,"HOPB"
2019-09-30,1.78,"HOPB"
2019-09-30,0.67,"HOPB"
2019-09-30,0.65,"HOPB"
2019-09-30,0.67,"HOPB"
2019-09-30,0.67,"HOPB"
2019-09-30,1.8,"HOPB"
2019-09-30,0.64,"HOPB"
2019-09-30,0.65,"HOPB"
2019-09-30,0.62,"HOPB"
2019-09-30,0.65,"HOPB"
2019-09-30,1.72,"HOPB"
2019-09-30,0.66,"HOPB"
2019-09-30,0.63,"HOPB"
2019-09-30,0.64,"HOPB"
2019-09-30,0.68,"HOPB"
2019-09-30,1.73,"HOPB"
2019-09-30,0.64,"HOPB"
2019-09-30,0.62,"HOPB"
2019-09-30,0.65,"HOPB"
2019-09-30,0.65,"HOPB"
2019-09-30,1.65,"HOPB"
2019-09-30,0.66,"HOPB"
2019-09-30,0.66,"HOPB"
2019-09-30,0.64,"HOPB"
2019-09-30,0.64,"HOPB"
2019-09-30,1.67,"HOPB"
2019-09-30,0.66,"HOPB"
2019-09-30,0.63,"HOPB"
2019-09-30,0.65,"HOPB"
2019-10-01,0.38,"HOPB"
2019-10-01,0.4,"HOPB"
2019-10-01,0.4,"HOPB"
2019-10-01,0.39,"HOPB"
2019-10-01,0.39,"HOPB"
2019-10-01,0.39,"HOPB"
2019-10-01,0.38,"HOPB"
2019-10-01,0.38,"HOPB"
2019-10-01,0.37,"HOPB"
2019-10-01,0.34,"HOPB"
2019-10-01,0.4,"HOPB"
2019-10-01,0.41,"HOPB"
2019-10-01,0.41,"HOPB"
2019-10-01,0.35,"HOPB"
2019-10-01,0.38,"HOPB"
2019-10-01,0.39,"HOPB"
2019-10-01,0.38,"HOPB"
2019-10-01,0.38,"HOPB"
2019-10-01,0.38,"HOPB"
2019-10-01,0.38,"HOPB"
2019-10-01,0.36,"HOPB"
2019-10-01,0.36,"HOPB"
2019-10-01,0.36,"HOPB"
2019-10-01,0.41,"HOPB"
2019-10-01,0.36,"HOPB"
2019-10-01,0.37,"HOPB"
2019-10-01,0.34,"HOPB"
2019-10-01,0.34,"HOPB"
2019-10-01,0.37,"HOPB"
2019-10-01,0.38,"HOPB"
2019-10-01,0.33,"HOPB"
2019-10-01,0.35,"HOPB"
2019-10-01,0.34,"HOPB"
2019-10-01,0.37,"HOPB"
2019-10-01,0.35,"HOPB"
2019-10-01,0.36,"HOPB"
2019-10-01,0.4,"HOPB"
2019-10-01,0.4,"HOPB"
2019-10-01,0.36,"HOPB"
2019-10-01,0.39,"HOPB"
2019-10-01,0.39,"HOPB"
2019-10-01,0.34,"HOPB"
2019-10-01,0.34,"HOPB"
2019-10-01,0.36,"HOPB"
2019-10-01,0.35,"HOPB"
2019-10-01,0.38,"HOPB"
2019-10-01,0.35,"HOPB"
2019-10-01,0.35,"HOPB"
2019-10-01,0.38,"HOPB"
2019-10-01,0.34,"HOPB"
2019-10-01,0.37,"HOPB"
2019-10-01,0.36,"HOPB"
2019-10-01,0.36,"HOPB"
2019-10-01,0.33,"HOPB"
2019-10-01,0.36,"HOPB"
2019-10-01,0.36,"HOPB"
2019-10-01,0.37,"HOPB"
2019-10-01,0.37,"HOPB"
2019-10-01,0.38,"HOPB"
2019-10-01,0.34,"HOPB"
2019-10-01,0.32,"HOPB"
2019-10-01,0.35,"HOPB"
2019-10-03,0.88,"HOPB"
2019-10-03,0.86,"HOPB"
2019-10-03,0.86,"HOPB"
2019-10-03,0.88,"HOPB"
2019-10-03,1.02,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.91,"HOPB"
2019-10-03,0.91,"HOPB"
2019-10-03,0.86,"HOPB"
2019-10-03,0.84,"HOPB"
2019-10-03,0.88,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,0.85,"HOPB"
2019-10-03,0.93,"HOPB"
2019-10-03,0.95,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,0.86,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.84,"HOPB"
2019-10-03,0.84,"HOPB"
2019-10-03,0.86,"HOPB"
2019-10-03,0.82,"HOPB"
2019-10-03,0.81,"HOPB"
2019-10-03,0.85,"HOPB"
2019-10-03,0.88,"HOPB"
2019-10-03,0.88,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.86,"HOPB"
2019-10-03,0.88,"HOPB"
2019-10-03,0.91,"HOPB"
2019-10-03,0.91,"HOPB"
2019-10-03,0.94,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.85,"HOPB"
2019-10-03,0.86,"HOPB"
2019-10-03,0.88,"HOPB"
2019-10-03,0.86,"HOPB"
2019-10-03,0.86,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,0.84,"HOPB"
2019-10-03,0.84,"HOPB"
2019-10-03,0.86,"HOPB"
2019-10-03,0.86,"HOPB"
2019-10-03,0.88,"HOPB"
2019-10-03,0.86,"HOPB"
2019-10-01,0.8,"HOPB"
2019-10-01,0.8,"HOPB"
2019-10-01,0.81,"HOPB"
2019-10-01,0.78,"HOPB"
2019-10-01,2.22,"HOPB"
2019-10-01,0.75,"HOPB"
2019-10-01,0.75,"HOPB"
2019-10-01,0.79,"HOPB"
2019-10-01,0.78,"HOPB"
2019-10-01,2.26,"HOPB"
2019-10-01,0.8,"HOPB"
2019-10-01,0.8,"HOPB"
2019-10-01,0.78,"HOPB"
2019-10-01,0.79,"HOPB"
2019-10-01,2.25,"HOPB"
2019-10-01,0.78,"HOPB"
2019-10-01,0.78,"HOPB"
2019-10-01,0.79,"HOPB"
2019-10-01,0.78,"HOPB"
2019-10-01,2.28,"HOPB"
2019-10-01,0.79,"HOPB"
2019-10-01,0.79,"HOPB"
2019-10-01,0.78,"HOPB"
2019-10-01,0.75,"HOPB"
2019-10-01,2.26,"HOPB"
2019-10-01,0.8,"HOPB"
2019-10-01,0.8,"HOPB"
2019-10-01,0.77,"HOPB"
2019-10-01,0.81,"HOPB"
2019-10-01,2.27,"HOPB"
2019-10-01,0.84,"HOPB"
2019-10-01,0.84,"HOPB"
2019-10-01,0.78,"HOPB"
2019-10-01,0.79,"HOPB"
2019-10-01,2.33,"HOPB"
2019-10-01,0.81,"HOPB"
2019-10-01,0.81,"HOPB"
2019-10-01,0.77,"HOPB"
2019-10-01,0.75,"HOPB"
2019-10-01,2.26,"HOPB"
2019-10-01,0.79,"HOPB"
2019-10-01,0.78,"HOPB"
2019-10-01,0.77,"HOPB"
2019-10-01,0.75,"HOPB"
2019-10-01,2.22,"HOPB"
2019-10-01,0.78,"HOPB"
2019-10-01,0.78,"HOPB"
2019-10-01,0.76,"HOPB"
2019-10-01,0.77,"HOPB"
2019-10-01,2.22,"HOPB"
2019-10-01,0.77,"HOPB"
2019-10-01,0.76,"HOPB"
2019-10-01,0.76,"HOPB"
2019-10-01,0.76,"HOPB"
2019-10-01,2.24,"HOPB"
2019-10-01,0.79,"HOPB"
2019-10-01,0.79,"HOPB"
2019-10-01,0.77,"HOPB"
2019-10-01,0.78,"HOPB"
2019-10-01,2.26,"HOPB"
2019-10-01,0.8,"HOPB"
2019-10-03,0.92,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.95,"HOPB"
2019-10-03,0.95,"HOPB"
2019-10-03,2.45,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.96,"HOPB"
2019-10-03,0.93,"HOPB"
2019-10-03,2.41,"HOPB"
2019-10-03,0.96,"HOPB"
2019-10-03,0.96,"HOPB"
2019-10-03,0.96,"HOPB"
2019-10-03,0.92,"HOPB"
2019-10-03,2.39,"HOPB"
2019-10-03,0.99,"HOPB"
2019-10-03,0.99,"HOPB"
2019-10-03,0.88,"HOPB"
2019-10-03,0.92,"HOPB"
2019-10-03,2.38,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.96,"HOPB"
2019-10-03,0.96,"HOPB"
2019-10-03,0.92,"HOPB"
2019-10-03,2.36,"HOPB"
2019-10-03,0.95,"HOPB"
2019-10-03,0.95,"HOPB"
2019-10-03,0.96,"HOPB"
2019-10-03,0.91,"HOPB"
2019-10-03,2.39,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,2.4,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,0.85,"HOPB"
2019-10-03,0.95,"HOPB"
2019-10-03,2.36,"HOPB"
2019-10-03,0.88,"HOPB"
2019-10-03,0.83,"HOPB"
2019-10-03,0.83,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,2.39,"HOPB"
2019-10-03,0.88,"HOPB"
2019-10-03,0.88,"HOPB"
2019-10-03,0.89,"HOPB"
2019-10-03,0.91,"HOPB"
2019-10-03,2.45,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.97,"HOPB"
2019-10-03,2.43,"HOPB"
2019-10-03,0.99,"HOPB"
2019-10-03,0.99,"HOPB"
2019-10-03,0.9,"HOPB"
2019-10-03,0.87,"HOPB"
2019-10-03,2.36,"HOPB"
2019-10-03,0.85,"HOPB"
2019-10-01,0.66,"HOPB"
2019-10-01,0.68,"HOPB"
2019-10-01,1.74,"HOPB"
2019-10-01,0.69,"HOPB"
2019-10-01,0.67,"HOPB"
2019-10-01,0.65,"HOPB"
2019-10-01,0.69,"HOPB"
2019-10-01,1.75,"HOPB"
2019-10-01,0.73,"HOPB"
2019-10-01,0.66,"HOPB"
2019-10-01,0.6,"HOPB"
2019-10-01,0.65,"HOPB"
2019-10-01,1.68,"HOPB"
2019-10-01,0.67,"HOPB"
2019-10-01,0.63,"HOPB"
2019-10-01,0.66,"HOPB"
2019-10-01,0.68,"HOPB"
2019-10-01,1.74,"HOPB"
2019-10-01,0.64,"HOPB"
2019-10-01,0.66,"HOPB"
2019-10-01,0.68,"HOPB"
2019-10-01,0.67,"HOPB"
2019-10-01,1.73,"HOPB"
2019-10-01,0.65,"HOPB"
2019-10-01,0.64,"HOPB"
2019-10-01,0.68,"HOPB"
2019-10-01,0.66,"HOPB"
2019-10-01,1.81,"HOPB"
2019-10-01,0.7,"HOPB"
2019-10-01,0.66,"HOPB"
2019-10-01,0.65,"HOPB"
2019-10-01,0.63,"HOPB"
2019-10-01,1.7,"HOPB"
2019-10-01,0.67,"HOPB"
2019-10-01,0.67,"HOPB"
2019-10-01,0.65,"HOPB"
2019-10-01,0.64,"HOPB"
2019-10-01,1.71,"HOPB"
2019-10-01,0.68,"HOPB"
2019-10-01,0.67,"HOPB"
2019-10-01,0.66,"HOPB"
2019-10-01,0.65,"HOPB"
2019-10-01,1.72,"HOPB"
2019-10-01,0.66,"HOPB"
2019-10-01,0.66,"HOPB"
2019-10-01,1.73,"HOPB"
2019-10-01,0.67,"HOPB"
2019-10-01,0.66,"HOPB"
2019-10-01,0.63,"HOPB"
2019-10-01,0.65,"HOPB"
2019-10-01,1.7,"HOPB"
2019-10-01,0.65,"HOPB"
2019-10-01,0.71,"HOPB"
2019-10-01,0.63,"HOPB"
2019-10-01,0.66,"HOPB"
2019-10-01,1.64,"HOPB"
2019-10-01,0.69,"HOPB"
2019-10-01,0.72,"HOPB"
2019-10-01,0.64,"HOPB"
2019-10-03,0.76,"HOPB"
2019-10-03,0.79,"HOPB"
2019-10-03,1.77,"HOPB"
2019-10-03,0.74,"HOPB"
2019-10-03,0.83,"HOPB"
2019-10-03,0.74,"HOPB"
2019-10-03,0.77,"HOPB"
2019-10-03,1.81,"HOPB"
2019-10-03,0.75,"HOPB"
2019-10-03,0.79,"HOPB"
2019-10-03,0.74,"HOPB"
2019-10-03,0.79,"HOPB"
2019-10-03,1.8,"HOPB"
2019-10-03,0.73,"HOPB"
2019-10-03,0.76,"HOPB"
2019-10-03,0.84,"HOPB"
2019-10-03,0.72,"HOPB"
2019-10-03,1.88,"HOPB"
2019-10-03,0.81,"HOPB"
2019-10-03,0.77,"HOPB"
2019-10-03,0.76,"HOPB"
2019-10-03,0.78,"HOPB"
2019-10-03,1.83,"HOPB"
2019-10-03,0.76,"HOPB"
2019-10-03,0.76,"HOPB"
2019-10-03,0.75,"HOPB"
2019-10-03,0.8,"HOPB"
2019-10-03,1.75,"HOPB"
2019-10-03,0.79,"HOPB"
2019-10-03,0.76,"HOPB"
2019-10-03,0.75,"HOPB"
2019-10-03,0.75,"HOPB"
2019-10-03,1.75,"HOPB"
2019-10-03,0.77,"HOPB"
2019-10-03,0.72,"HOPB"
2019-10-03,0.76,"HOPB"
2019-10-03,0.74,"HOPB"
2019-10-03,1.83,"HOPB"
2019-10-03,0.77,"HOPB"
2019-10-03,0.76,"HOPB"
2019-10-03,0.72,"HOPB"
2019-10-03,0.76,"HOPB"
2019-10-03,1.74,"HOPB"
2019-10-03,0.76,"HOPB"
2019-10-03,0.74,"HOPB"
2019-10-03,0.78,"HOPB"
2019-10-03,0.77,"HOPB"
2019-10-03,1.83,"HOPB"
2019-10-03,0.77,"HOPB"
2019-10-03,0.75,"HOPB"
2019-10-03,0.81,"HOPB"
2019-10-03,0.79,"HOPB"
2019-10-03,1.72,"HOPB"
2019-10-03,0.79,"HOPB"
2019-10-03,0.79,"HOPB"
2019-10-03,0.78,"HOPB"
2019-10-03,0.77,"HOPB"
2019-10-03,1.82,"HOPB"
2019-10-03,0.78,"HOPB"
2019-10-03,0.74,"HOPB"
2019-10-03,0.75,"HOPB"
2019-10-03,0.76,"HOPB"
